geo_id,geo_name,geo_level,year,wealth_concept,wealth_gini,wealth_gini_raw,negative_wealth_share,mean_net_wealth,median_net_wealth,top10_wealth_share,top1_wealth_share,bottom50_wealth_share,unit_of_analysis,equivalence_scale,currency,source_dataset,source_priority,comparability_tier,observed_vs_modeled,top_tail_flag,method_version,notes
CIV,Cote d'Ivoire,country,1861,net_wealth,,,,1230177.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1862,net_wealth,,,,1231995.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1863,net_wealth,,,,1233710.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1864,net_wealth,,,,1224461.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1865,net_wealth,,,,1224461.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1866,net_wealth,,,,1220453.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1867,net_wealth,,,,1214457.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1868,net_wealth,,,,1217172.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1869,net_wealth,,,,1234152.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1870,net_wealth,,,,1229771.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1871,net_wealth,,,,1213625.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1872,net_wealth,,,,1214525.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1873,net_wealth,,,,1217172.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1874,net_wealth,,,,1223050.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1875,net_wealth,,,,1224139.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1876,net_wealth,,,,1231611.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1877,net_wealth,,,,1232671.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1878,net_wealth,,,,1239701.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1879,net_wealth,,,,1241368.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1881,net_wealth,,,,1273054.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1882,net_wealth,,,,1286296.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1883,net_wealth,,,,1296889.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1884,net_wealth,,,,1305603.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1885,net_wealth,,,,1288944.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1886,net_wealth,,,,1283019.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1887,net_wealth,,,,1273803.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1888,net_wealth,,,,1260478.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1889,net_wealth,,,,1247623.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1890,net_wealth,,,,1239331.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1891,net_wealth,,,,1236304.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1892,net_wealth,,,,1229545.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1893,net_wealth,,,,1229058.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1894,net_wealth,,,,1241456.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1895,net_wealth,,,,1237890.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1896,net_wealth,,,,1217523.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1897,net_wealth,,,,1216072.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1898,net_wealth,,,,1204940.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1899,net_wealth,,,,1210912.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1901,net_wealth,,,,1192973.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1902,net_wealth,,,,1160288.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1903,net_wealth,,,,1146660.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1904,net_wealth,,,,1134688.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1905,net_wealth,,,,1108153.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1906,net_wealth,,,,1061331.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1907,net_wealth,,,,1052332.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1908,net_wealth,,,,1050288.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1909,net_wealth,,,,1044025.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1911,net_wealth,,,,1064850.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1912,net_wealth,,,,1083985.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1913,net_wealth,,,,1113342.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1914,net_wealth,,,,1142526.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1915,net_wealth,,,,1156877.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1916,net_wealth,,,,1212716.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1917,net_wealth,,,,1271622.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1918,net_wealth,,,,1326611.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1919,net_wealth,,,,1310084.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1921,net_wealth,,,,1211976.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1922,net_wealth,,,,1255193.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1923,net_wealth,,,,1200344.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1924,net_wealth,,,,1175571.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1925,net_wealth,,,,1182612.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1926,net_wealth,,,,1038397.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1927,net_wealth,,,,1179389.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1928,net_wealth,,,,1217561.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1929,net_wealth,,,,1253135.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1931,net_wealth,,,,1232052.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1932,net_wealth,,,,1192613.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1933,net_wealth,,,,1272609.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1934,net_wealth,,,,1438626.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1935,net_wealth,,,,1525114.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1936,net_wealth,,,,1595930.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1937,net_wealth,,,,1593651.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1938,net_wealth,,,,1566046.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1939,net_wealth,,,,1623341.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1941,net_wealth,,,,1857549.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1942,net_wealth,,,,2012059.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1943,net_wealth,,,,2151797.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1944,net_wealth,,,,2289268.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1945,net_wealth,,,,2402555.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1946,net_wealth,,,,2324829.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1947,net_wealth,,,,2542373.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1948,net_wealth,,,,2421834.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1949,net_wealth,,,,2616012.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1951,net_wealth,,,,2921770.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1952,net_wealth,,,,2984554.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1953,net_wealth,,,,3049775.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1954,net_wealth,,,,3111506.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1955,net_wealth,,,,3173332.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1956,net_wealth,,,,3232936.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1957,net_wealth,,,,3275904.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1958,net_wealth,,,,3297553.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1959,net_wealth,,,,3323473.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1961,net_wealth,,,,3728774.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1962,net_wealth,,,,3648979.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1963,net_wealth,,,,4036291.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1964,net_wealth,,,,4573238.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1965,net_wealth,,,,4319872.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1966,net_wealth,,,,4629481.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1967,net_wealth,,,,4691378.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1968,net_wealth,,,,5122249.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1969,net_wealth,,,,5502615.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1971,net_wealth,,,,5561220.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1972,net_wealth,,,,5473170.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1973,net_wealth,,,,5494072.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1974,net_wealth,,,,5445769.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1975,net_wealth,,,,5460550.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1976,net_wealth,,,,5848383.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1977,net_wealth,,,,5842560.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1978,net_wealth,,,,5992144.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CIV,Cote d'Ivoire,country,1979,net_wealth,,,,5683162.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1800,net_wealth,,,,2584539.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1801,net_wealth,,,,2595862.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1802,net_wealth,,,,2688937.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1803,net_wealth,,,,2573995.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1804,net_wealth,,,,2594658.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1805,net_wealth,,,,2592457.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1806,net_wealth,,,,2648778.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1807,net_wealth,,,,2582519.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1808,net_wealth,,,,2535206.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1809,net_wealth,,,,2438559.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1810,net_wealth,,,,2240197.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1811,net_wealth,,,,2020914.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1812,net_wealth,,,,2045685.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1813,net_wealth,,,,1996797.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1814,net_wealth,,,,1779135.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1815,net_wealth,,,,1601279.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1816,net_wealth,,,,1651592.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1817,net_wealth,,,,2053086.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1818,net_wealth,,,,2384843.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1819,net_wealth,,,,2238079.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1821,net_wealth,,,,1923980.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1822,net_wealth,,,,1860474.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1823,net_wealth,,,,1646833.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1824,net_wealth,,,,1552392.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1825,net_wealth,,,,1971032.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1826,net_wealth,,,,1741255.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1827,net_wealth,,,,1720460.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1828,net_wealth,,,,1619030.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1829,net_wealth,,,,1708424.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1830,net_wealth,,,,1700678.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1831,net_wealth,,,,1953651.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1832,net_wealth,,,,2168418.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1833,net_wealth,,,,2325041.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1834,net_wealth,,,,2546308.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1835,net_wealth,,,,2714082.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
CHL,Chile,country,1836,net_wealth,,,,2933314.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
